"userID","anzahl"
"917039977387401297",25
"885236198849798214",109
"1013448351188013057",4
"875051093598568528",3
"908774174380662834",4
"893908774509752391",20
"861999512017043496",20
"1018822424516640768",11
"999399301249765446",22
"832888886719152168",19
"701742833312464946",1
"692045733007720489",12
"813451274078388295",12
"841359542419849248",26
"675475112576942083",50
"796090324291420170",2
"1015925132256092170",8
"780781939002572800",2
"967726625477263371",9
"940623992333692968",1
"920142997725786153",93
"1019346203546234991",7
"680795704767283219",57
"737347350531670046",48
"920385751781367808",9
"958075456689676328",11
"816551179529093121",7
"703286984138817656",30
"378227075372548109",12
"885935428992110632",41
"461270389784444928",11
"1006576359084146708",17
"258316637478977556",3
"1003672254661529650",4
"809785802518822912",47
"830336630802874369",1
"1019675270296379484",1
"748082141371301970",20
"809082498830303305",34
"848286171499069461",37
"796423581009051649",54
"836863445021753406",69
"863090970005340180",2
"995441464567931040",2
"524992289307623425",18
"554056317338124382",106
"964172197964963890",6
"926234861977608262",21
"282590141489610753",11
"646789049855639552",29
"830860584794849320",6
"1003296704440827955",5
"664067810934128650",7
"793154768511041576",16
"738341276478341132",1
"998219098058141708",10
"718124227647242262",21
"837339219022053496",2
"655525346522693642",12
"672064004851761172",4
"1018432193082699786",2
"967448778644811827",20
"1007993269944324157",8
"953361295976054786",17
"920352224150974484",1
"798239127572709399",14
"1007956215097196564",1
"801143336223244308",3
"944605868287201340",1
"932714818094399498",5
"989419938039087124",5
"629975208631074836",64
"1004783937362608292",6
"1019718906237177856",3
"487989785659703316",4
"920668882488926258",5
"801128900754145282",7
"992414682205933658",2
"936638752137310319",5
"890653069736566794",12
"393146666695262218",15
"960835344209678347",1
"931795662704615444",333
"945743909940781126",1
"724230176921354250",1
"715183870361731093",18
"780426645353922560",19
"698178423863902298",6
"744146220745752599",56
"816016808544043028",13
"699269850773586012",2
"768778678993027083",3
"937419491447541791",1
"1023155648583704630",2
"1005071996796801044",4
"997110470458740797",77
"621674595518382080",37
"465932774746882049",3
"992405292946047018",20
"1007570598806962206",143
"863091065816612895",158
"988502572404969552",96
"895020562039074866",3
"925657473485013012",7
"888436911864176640",2
"976156443675873361",1965
"1101475056250527794",151
"1046043050398449735",1
"944723109284560917",51
"1068568703278514266",5
"1039880131956719616",57
"841967224658984962",2092
"1101757835064397955",8
"1012291606688321546",10
"944725633072779334",17
"928460632905359422",61
"430691432047706124",35
"905133915700863026",24
"814890555023687761",85
"1056090217339179088",14
"962784016145199195",6
"937462616606015561",13
"761539414219554816",1
"919980191940485120",5
"1096020487932477542",21
"929990913021865984",63
"822377767366426674",102
"1081477271094820874",105
"869479871095648278",9
"865725803312316446",15
"1000129810795872366",157
"823906525054763010",1
"930831340440543293",1
"710128965930451037",1
"934773626094387220",1
"1094142157700477008",75
"1083272398004027442",3
"873882245579030568",1
"981938463425318972",3
"598504424570093594",7
"1102916324260335737",4
"1103674476362747984",9
"380397027487645726",1
"1058776448564998204",15
"578222969025724427",2
"859362309767692298",2
"1069934655240949901",2
"667841859137175562",10
"593450283510792213",27
"1026901088294674443",2
"766021027590832228",16
"1104423788944310302",1927
"947400397990002689",18
"1099046084472483850",1
"977175722613432351",1
"812392810211967067",4
"950066652953841715",5
"573419365110906894",1
"1061632138484654161",11
"972201358683959326",1
"888107693368307755",74
"1029465985587097600",4
"935556884746866758",11
"1060972172782342184",1
"809814200046059557",16
"1007581400171556925",1
"688423564596215886",63
"734760917123989636",21
"941010996670128228",18
"1069277258222669834",26
"801092156919644180",10
"727239842693513289",11
"906884117633855558",3
"706360651768922122",3
"1070395941053538354",147
"1013874158037368842",6
"998307050952069263",6
"1032261764752097310",5
"664162396209807401",1
"780088946629279745",7
"624899725086425099",1
"1079477045433729154",6
"892771324735406150",156
"1076114430598856755",1
"1005530150689046579",10
"1017140078700671067",5
"827953974715613234",3
"1043194432821919805",78
"800770267857158194",17
"454153565976395777",3
"1038150215762456586",6
"836260100732747827",34
"646025227788222474",31
"474607788799033405",31
"1066371479714943039",17
"929462015192350770",7
"1028320678220398704",12
"793875829088059414",3
"699219409922818054",13
"977483570337705984",112
"1090614462031069209",20
"812992994293579786",21
"838528446795087962",87
"752439049460908072",253
"941998396934340619",25
"1091354448149893310",59
"888801873220485171",11
"841935599862022144",3
"828729080375017502",7
"880436867357622292",2
"849300381186916423",36
"919707130985078814",2
"993778035214004254",18
"1040715616052588565",3
"915614645061025873",3
"591892441427214336",81
"454694673072652288",73
"935595150653145098",1
"944211613878194187",7
"506194782469488650",31
"1068903407588495472",121
"959846626149671042",1
"733736970110631947",8
"946124402590887956",1
"942444522112167946",7
"1085953182309556264",36
"1021814131864649779",20
"1056512214250553366",100
"1046138308721393694",229
"924663802895691877",240
"1059415203764248617",1
"998592593082462298",260
"803705604602069012",3
"1041418004375814224",47
"939782676188135464",7
"805145356362579988",72
"800387017850224660",87
"928094104309604392",1
"893940588930564116",42
"1092078316267262094",26
"1059619916308824215",25
"1035592198424637543",1
"1105473631179517993",90
"853029745591844884",38
"345527185370644481",13
"1029366832227958874",170
"989211327056732254",2
"752564754429509744",1
"657663545504169994",8
"1105854070801051678",3
"1027266276961288242",38
"575327709794664454",35
"1087378690154975264",5
"1089987515710181406",6
"624606805925953538",2
"434816375467540490",1
"1077162867385700433",1
"952498794388422686",27
"658731024309682187",4
"983947155804930068",43
"771380506532380744",15
"844653578274340924",179
"937810191863394364",82
"796760068842192946",79
"1099559784392433684",70
"912378334858592328",12
"1036216095318749184",1
"934929208818401330",457
"1094964779237515405",13
"793528721667653652",1
"728633106780913706",18
"1075455067441860729",38
"1110862559088750692",179
"1064927001296777247",65
"966804859393277983",46
"529228505364430848",29
"659359577850118167",26
"852887827770245121",20
"806238071456661534",9
"1108777586571608105",2
"929767808152240149",1
"880469664239583253",56
"938118270979026986",5
"760925074290245681",1
"865242021300142121",53
"904743293986943046",110
"974032346753953832",20
"761269744014983179",2
"816264391547944983",80
"310472453920915456",71
"1061015187261493280",66
"1033799183834026024",1
"877807026158321694",50
"1042392877973635092",38
"1072738353314803843",3
"837741170242224158",96
"764902270718050395",20
"709040473297125436",2
"1083883741946073278",42
"717379215128789083",14
"1065971508272447498",30
"1093902521413685330",10
"925020789474988032",6
"629690037969092609",30
"1046152935018610760",6
"1079053571846311987",4
"1110795078877859903",10
"1050290556300963840",49
"844891069602594817",131
"1081645577508495411",17
"492297419736875009",42
"966387460558958602",2
"823105156534239234",64
"1110168051506233376",8
"924366495520260148",27
"871518019891900426",45
"1097284556928843857",1
"991971972235923548",47
"767676366841577473",1
"852576677573296179",6
"1069242214447841334",87
"740213739684626573",116
"993909807918633083",320
"1084210962522976371",72
"779378012369584148",41
"642735311335718913",35
"965880798253293598",314
"1084397812734754856",64
"935947000984268850",143
"721846940001763490",726
"925326510569717790",208
"525042409650782228",1346
"335898276652122122",484
"965658112335966299",5
"1110207276335247421",11
"1039233851018461184",94
"1061721538572865546",559
"801181274688847895",13
"268842504722448385",182
"1102660736838275203",3
"971856356334252092",1
"975886094937784360",51
"807344440557305866",107
"1113462687754616984",203
"1112284359328792616",305
"818873820709912596",21
"756201415063502983",124
"1052711452357709878",49
"674356340940079104",1
"1109185706087166093",14
"776900594233245746",4
"724331499452760185",1
"322353191503003649",113
"1087831802112127066",2
"1050739724882542632",14
"1071839172685475850",49
"984461703603453972",6
"1019973878698758144",7
"363010288330473473",18
"1065713279944638506",1
"1046866455641194657",14
"703662640878321725",32
"1053182181947736074",7
"1033757927821029516",12
"931675646755741736",15
"773573473817198652",211
"950504386336014427",477
"1012751036588498965",2
"825278375173423134",3
"1063727451395588116",106
"1059176170362507284",97
"747368836583653397",1
"692459293382934620",62
"435134420861714442",5
"574611501017464844",1
"1060525709535232072",37
"1112718714194886737",69
"1021824779252138026",36
"1033299654055575552",31
"721692011928748052",13
"1062063962994249869",45
"641725159182434314",30
"755861491843989584",130
"1023935765459259483",21
"930816959363305542",24
"1046496857620226189",32
"1013054214689271838",9
"766286355902627841",18
"1010937901741248592",21
"1065020174899609620",6
"829046279329284176",22
"1016359887271374868",1
"486405148046917633",40
"944966520386228255",29
"903306117474570300",16
"930852437567369308",31
"910619982780563496",2
"640097781234532383",24
"1059940527954481212",3
"1104811761380638751",36
"1069232241034670170",95
"913793982885167134",2
"780492263213367317",11
"1025056481453809764",2
"848161118123720736",13
"702175765525037146",10
"1102619636526223440",2
"1091755167394824385",33
"921849241029189663",10
"869618741137268746",1
"1026235397560336434",3
"914190843953422336",2
"839860387604070432",22
"660745535036325939",458
"833703705504514059",10
"997175366173065316",12
"877499906477129729",34
"1110997062566293594",34
"918850321235705887",23
"813831155312230440",78
"1065276406176686181",1
"982602244220399657",72
"820689559766827078",4
"1063446843977121823",90
"985083355089473546",230
"790909231482011648",1
"1063336771590561902",49
"953350790418931712",13
"942153537817813042",5
"1083420486718980197",5
"690572790486532148",5
"902933612746391612",9
"966009937052463266",10
"919259166416207882",3
"1046756106719998013",6
"753863284448428102",4
"817065405595910274",95
"1028626279651610626",5
"1056609964807966771",10
"934058743207981066",3
"1055925838425640970",185
"730700419655008266",4
"707553157798166592",66
"901120920817659904",151
"840286256852107304",1
"746858689834516480",11
"464403026409553920",9
"644954189469843473",22
"550012325915131924",227
"840658766055211058",2
"739057704772960308",18
"936314758448160788",1
"924952825996406784",1
"1099997447687778415",14
"439150538005938208",44
"1095229212220215396",3
"806496109324926986",2
"1105716564378005555",72
"939113749976068096",26
"764939125845131285",43
"972129136225173525",23
"486278169738084373",56
"1096928905383923752",91
"773919057476190219",1
"789488101511921664",60
"337945165119619073",10
"861264914432786433",1
"438351069496606720",2
"797155787163697154",9
"601049349476057115",26
"1117088737415938089",10
"811648077592789042",5
"554046057898573825",16
"1109897380184195159",2
"953705959514054706",15
"1105792072444825681",20
"1062736158506889218",1
"1103184303904538678",1
"200308568690393088",3
"937724725587750962",106
"718904980555431936",7
"1018924688006725682",61
"867071987549732924",3
"1037664772843389000",1
"383258750691311629",9
"804837941884485673",1
"756788649647144971",39
"1091161990489182248",12
"892056874906685510",3
"534471722322362389",7
"473175316718813186",48
"576153858129133589",15
"905046781430202428",2
"855143679634047046",19
"1010562153150947388",152
"1073942400533278803",79
"868544955394686976",1
"445530842379321344",436
"970226616598954004",16
"1115749319824396430",27
"1027916485785550919",2
"941663109116997652",23
"811581885565108225",36
"1001878758912950302",1
"862938076220751882",1
"1052095089540866088",7
"979404294396715008",3
"959900419822350376",3
"1026952663893553204",15
"1097255542726086798",15
"920332569315270736",5
"1039178008910647317",142
"1075655904617304064",3
"982289608899461150",3
"1054448998972395570",5
"844192757035434075",2
"946098633252687943",17
"965285814634446958",6
"876761877697396767",42
"954798427802304532",7
"289360279886626817",324
"997154700216516688",1
"1107263811372720220",1
"831603312867803156",9
"935248284002447430",52
"480659288709398538",98
"1018557509423857674",7
"618115773700898850",60
"1032734414779719801",368
"977942649036242996",3
"803650779746795560",32
"1098961778089660499",3
"1017856573135130735",16
"405867099022557184",40
"529777023850250262",27
"1023967627418284135",3
"377469257316958212",1
"1092866347328884907",2
"654225094499106816",1
"1105512339920404571",11
"303490649238405120",3
"861231897471221760",41
"784440073004908594",283
"929440146028392478",33
"1077968628831498284",12
"1067793800082235493",3
"924713688106139659",67
"893826714839445564",9
"991434599005691964",2
"919609641992847362",16
"969339258554970142",4
"1011189070422097920",5
"1115855408209346600",132
"862282652739305472",75
"777556438171123732",2
"688544000029884531",1
"694963911685832865",6
"1060208999565369364",7
"536953816273256468",10
"961301635244642375",233
"955887673371934810",74
"1111284412064215210",5
"1119268374690680922",1
"899293212211028009",14
"1013519098669441136",204
"732568276617396237",1
"825754189120405533",3
"1074753743251325008",24
"982710882993860659",3
"1030134116492001291",6
"953180336160919582",1
"1100062768742281229",14
"1107373717488681041",2
"1002101837828198400",136
"998618945483456632",2
"926211705040683059",5
"1000365329278586932",5
"834059286606512138",13
"991725383022035044",3
"718799348800028695",292
"993034985743331408",95
"1104342432319025313",3
"1089336514523176980",5
"1121787000475877386",3
"759153259004559371",11
"1060011474333995070",8
"955465620596596766",6
"1034378829222924298",65
"1091693400941662210",45
"800373227213946881",28
"831824800410370078",1
"1070749255469375521",9
"1121770197829816320",38
"1018938784248762410",15
"784434468437229568",12
"845358896143007774",1
"1074653646609993748",63
"868787236630564884",17
"955222204038131813",1
"1046536183943024704",13
"1109003708831899699",27
"826506803864666154",41
"777258812658155571",17
"1113859414680686652",367
"826510348281839626",17
"970986481487327243",8
"1057273402907439184",36
"1084269174865526844",2
"610033913066422272",11
"1025094878574678047",5
"826371671417683998",44
"1122558080127864934",6
"986234659035836417",146
"399234226748391435",208
"301770082122596363",20
"848188166842220544",376
"825338895495200789",26
"827072681635610675",7
"1109146664381468682",3
"923558829881425970",6
"805789906769018950",46
"736876785899274321",7
"354606544458874880",57
"1101519798405435432",20
"1000292005005508670",2
"928740831521833002",18
"355843005996859400",1
"781497490263638066",3
"1050797687248785409",4
"697051896187453491",21
"745952904296267796",20
"1049054297582731274",1
"406788409915604992",11
"1091662440791547955",47
"902910933624561745",2
"1123616109678055465",6
"998543795656335410",6
"585098558928191488",1
"960625398872416286",1
"951220610208497754",2
"1057373815556022362",22
"962031436490211329",5
"869556195306930199",19
"1064776486525083688",19
"1108680117506547733",62
"417010926571618306",77
"1100039310671106131",2
"1104005840953950249",4
"1113860756669202596",4
"837324620784074763",36
"1084729036892291132",29
"985248132331888641",40
"627206061857832976",1
"1076555632158707712",2
"983456448220635176",1
"1104985840129679371",40
"727806232026677288",3
"953338095602896948",6
"1124275585875722281",2
"885564272560701480",64
"1120587791823282177",6
"929766976602128394",38
"810189595558936617",2
"1081525986300018718",1
"701115801054347315",8
"1124965482450128898",52
"828327882475569206",4
"1068996832618876928",1
"987468912486645831",16
"963842985282375710",1
"387269479643611136",30
"1122282591962284043",1
"1025909040343162972",1
"573538259695829003",4
"906859833599348777",6
"896355506493468693",12
"1096344816402575391",3
"985804492991787018",279
"947455149100662805",70
"809890062275182623",1
"1030808737071517717",33
"1028353902413885591",1
"984879373184282754",11
"729216326895140904",16
"1109175961771065394",16
"991382052433825962",53
"1109777993410297857",49
"880492074208727051",2
"856590637738229761",1
"1078554768642945064",56
"857202590475091979",5
"863427407524003881",34
"981967864120619018",1
"944323085627170826",2
"534407472098836491",2
"756513744611180584",18
"946066018239922226",43
"1012814914261372998",12
"979788756531945542",1
"828990473023782952",1
"1035559026936787085",69
"765340567726719007",11
"960576723420852294",44
"1113920219665137765",1
"1017439640493494293",31
"904749514479530065",6
"1105852622759538758",30
"1084511638801109062",24
"960548697379311636",1
"1020991524848275477",1
"1024677224995094568",4
"1005169535990632520",1
"895681305939947550",14
"1043145881723093012",2
"872961483326255124",5
"235418338593865739",5
"615500048163274776",1
"377518251221188618",4
"743500721554718774",417
"1125403883544522894",1
"740453663750881291",4
"1011294195073417296",35
"851829965007880192",9
"1038516137077506098",18
"763721828237180930",44
"1010170684124692501",8
"1098665262695317564",5
"855872417380565003",3
"1127163714311815238",11
"1110923860909510668",10
"880911921736458270",7
"748546960449077339",9
"1091423409927360522",1
"770970143941591061",8
"781971838905483316",73
"1071398168794771546",4
"595577597581066241",3
"405462752891502592",41
"717363496488271883",31
"765230508035932161",2
"1109888003570155593",4
"819204916328792134",47
"457603305250619394",1
"851507992259199006",3
"1128959641720721479",31
"1127486950799069264",5
"1121037477470281841",1
"778309476020256843",9
"708008318706253898",38
"1006227118784516178",9
"878252899518517280",5
"1074031587961876561",34
"1128293278534611057",25
"933152427429990461",5
"1108337660872892418",16
"1026129512490082376",2
"1131682619105480764",9
"669551545939132436",3
"1009483584312197180",1
"1020714647235600524",16
"924967034696134657",1
"978739126088114246",1
"932314168143540235",24
"842692164097671178",1
"1030119254965620788",25
"1054035907138822154",1
"1124366045994549319",55
"926902400114102354",13
"1133686102759309374",1
"1121306481631961088",42
"951437400415019038",5
"922474643145756704",102
"718807665500880946",1
"954487741033357373",23
"714718949777866852",105
"1124071134082629732",5
"707525093131157575",4
"936780240569647105",1
"894943773660942386",32
"820930659266199594",4
"1021170149052653628",29
"752580229012389899",4
"1132226449567383642",27
"769276969551921202",50
"765186096820125696",1
"811262753834139658",5
"897177814472720434",3
"1056280455365808189",36
"1037325930185633834",51
"544178367293816850",8
"726098238872223744",36
"573915182233812994",7
"1003072852595068990",37
"772833580401426442",6
"891395381064245318",32
"774867035535966218",64
"808972298908467202",14
"810855882664968234",43
"862376495686352924",12
"891641864418111509",4
"718765708816941097",2
"905848256028872775",5
"1063141060823498752",168
"867792320220889118",10
"658726188121849856",2
"1015334865396306054",1
"1123582293689237577",32
"1047916091227246613",9
"729722699571658793",2
"1007409452263161986",3
"788727547344846849",1
"1029736752149168188",1
"871737432415027260",8
"1043606514428030996",30
"1102667277125570620",1
"899403003222696027",39
"1002899525473665044",1
"1065923656129204274",7
"738511664776871947",37
"1107801284125401178",33
"564509579342512139",172
"1134213098820096152",17
"1135686939580846080",23
"1140996981649571840",1
"1105881992077246544",7
"1057224455388155964",5
"679984194419425297",1
"1109137091541094491",2
"957351312931045386",1
"780787061346402324",3
"732993370305069116",1
"1065681728557023293",58
"1079756420532142191",1
"546416675038167043",6
"775275974936756225",10
"863860344988631060",1
"619256701131948042",161
"1142906050039775414",61
"496382494334255133",40
"627918566708084766",57
"1134589886570184804",6
"915624155930566757",1
"1123576186694553671",6
"1081188602270191708",38
"399011601161912321",3
"515226659759194128",67
"829253992156233769",242
"473905723697528833",41
"709091048151842856",9
"966394750712291328",1
"1102641142073405460",2
"1076442898423365693",6
"914926924378284033",12
"788105732674289714",6
"905182921432911932",66
"815249069923893268",3
"791940845003210774",33
"1081140579175505980",24
"848085617085906965",2
"997927522463391744",1
"426715623272480779",9
"1025719408498315305",12
"932253646752743505",4
"1065292894354812938",52
"1122505294291939459",2
"1092108016318418945",2
"1147515218893742181",1
"901782292245151785",1
"994542980063047710",5
"1110536243143516241",31
"1010685786645090374",21
"691033293918961684",8
"906257193291100260",1
"469882393378029581",37
"357982155860869132",418
"930472053616832542",6
"1079845842317488269",159
"829458522868547634",47
"443089794008875010",2
"452525319547650059",5
"742085882256818238",4
"531891664936108042",86
"929774204084170854",12
"460524597071314944",1
"887651805654302780",1
"382295166075273217",31
"776489498384007188",86
"969303275667079268",94
"495721969875156992",15
"744922406442762331",257
"890928196718051399",17
"754281585368629258",9
"817850355505299526",12
"792484163684532274",5
"1142173452820828212",27
"527204302758871040",11
"931629153017532456",95
"1139934732835098745",3
"873297003092787280",2
"361531674653229056",96
"601478062055620658",2
"391284585113321482",1
"714175116812222544",5
"485203684666507276",2
"330664706014707712",104
"826186794995155004",5
"857645728717471797",1
"605888337781456957",7
"350697985102839809",1
"1089888347608068206",3
"1151491963254751324",4
"633262225741840385",1
"1009404936716570624",1
"668854691714695227",2
"837985028976803863",3
"1065253736475279391",13
"724285093899927592",14
"1139834098324615208",6
"1067120469955854337",47
"1090312067724083330",11
"885458849618866176",1
"705721042605309983",2
"1146224179956420608",32
"1049683254116102226",18
"1017460580858200236",9
"717010470556401785",29
"936302489005883482",7
"792750799922790440",1
"1078691980286107650",6
"493868186555514880",10
"379158918242238465",13
"837313190651756554",1
"1098290495656050810",193
"758669282178760715",160
"846433210564739117",1
"860970324266188800",10
"923237028601135124",1
"695276272200318976",1
"1037746604691701802",3
"292966929021272064",1
"665219420360015882",1
"630801235712147457",60
"694556970593812570",58
"920003528913747968",11
"944156104059924480",3
"1027610001923125298",17
"909938879950372924",3
"725682571958157403",2
"903339274651455538",18
"838087398424444940",8
"994472870157758504",2
"924021848260374529",45
"796807994657734676",1
"924963239673094234",33
"526355498199416842",3
"1035799257409667102",7
"844258414803681310",62
"557495532952748032",22
"511581089509408769",34
"1159840245764866140",2
"776460848046669875",20
"689196871037485147",15
"1153337820073689109",19
"1153560185831432232",1
"932668341376667668",20
"868092986666385440",20
"1081559046345199627",12
"1053312694108815380",22
"809359643788181514",12
"1051562290048143530",6
"136983277855703040",1
"1015912419073204306",23
"1033617102894014514",3
"769143630690385940",43
"1070416122815451307",7
"954827189524762707",67
"1012977211722178591",3
"916399604981956608",2
"1025342828324323328",185
"424956563078250496",160
"1161343382036168815",17
"647498255780937728",330
"683911196146925568",11
"1046451740762964080",4
"1050487036416622662",2
"954002726818291762",64
"952637521307791383",4
"958416417458368552",6
"1009119025248346165",32
"1144291146827305062",2
"814900013317619723",28
"735898941836492832",2
"1059477743739347015",6
"1048881608100417546",26
"920765443193573466",1
"1053393654879899719",1
"812384003516137562",1
"1083842582783725598",8
"715911878194233437",4
"1030899365327409163",1
"737283244072108034",31
"937276123946024990",5
"1159037876303056937",4
"613033636291149824",19
"515157849580503041",24
"1164007003690123287",58
