"userID","rucksack","bank","stunden","job"
"853742600061714482",0,1606144,726,App Developer
"481781881742950401",992,0,0,Kein Job
"974670282402979850",0,0,0,Kein Job
"867387519359909888",0,0,0,Kein Job
"949685401398968451",0,0,0,Kein Job
"924772664843833405",15,203,3,Küchenhilfe
"703897584791584799",7,20,1,Küchenhilfe
"692656300873613343",0,0,0,Kein Job
"596773956707549184",0,0,0,Kein Job
"778326977718255626",0,0,0,Kein Job
"888000819545399297",20,0,0,Kein Job
"798943533989101589",0,0,0,Kein Job
"816985975363338260",14,0,0,Küchenhilfe
"776867415598170123",0,0,0,Kein Job
"944309381720334417",2152,3837,34,Bauarbeiter
"930132044976119808",50,0,0,Küchenhilfe
"989404318086094898",13,220000,402,Richter
"963590801001185371",0,0,0,Kein Job
"455146103755636739",100,22,1,Küchenhilfe
"784708469495300106",90,0,0,Küchenhilfe
"799212387944759316",50,0,0,Küchenhilfe
"634338894308966460",50,0,0,Kein Job
"854429096560820284",1898,102,4,Küchenhilfe
"791278232992874536",0,0,0,Kein Job
"976100030345801759",150,100,0,Küchenhilfe
"855789575876378635",50,0,0,Kein Job
"967368147533430856",8279,0,0,Kein Job
"631645489506418711",51,0,0,Kein Job
"970272923279556648",0,0,0,Kein Job
"791431165487087616",3900,0,0,Kein Job
"643029855478480907",0,360,6,Küchenhilfe
"845271878947700786",0,0,0,Küchenhilfe
"906433207321378826",50,0,0,Küchenhilfe
"870650547861078039",0,21,1,Kein Job
"943492301454446622",43,0,0,Kein Job
"947090065589428254",191,4299,45,Koch
"761329534716215296",43,22,1,Küchenhilfe
"904666156772757524",10,0,0,Kein Job
"741962698283024474",0,10347,74,Schauspieler
"991807730417418250",20,736,10,Dönermann
"644913454968340490",300,0,0,Kein Job
"654698329891930132",0,0,0,Kein Job
"954161154098348042",110,0,0,Kein Job
"530505482637672469",0,0,0,Kein Job
"795602055883653122",0,0,0,Kein Job
"857218990463385600",0,0,3,Küchenhilfe
"873511947897831454",-136,24,1,Küchenhilfe
"900082767881191424",0,0,0,Kein Job
"995959406921523240",190,0,63,Sanitäter
"307187690049372164",1880,0,0,Kein Job
"443789116484878336",310,0,0,Kein Job
"907200172755402783",30,0,0,Kein Job
"970949987007602689",48,0,0,Kein Job
"870694568474079232",0,0,0,Kein Job
"538053185554874386",50,0,0,Kein Job
"422022707560054795",140,0,0,Kein Job
"767496787123503131",110,0,0,Kein Job
"685782163496370177",170,0,0,Kein Job
"602846728147959808",150,0,0,Kein Job
"926748155637301258",120,0,0,Kein Job
"730734267704934422",842,29346,67,Sanitäter
"986353878494773312",180,0,0,Kein Job
"816628412185051207",640,0,0,Kein Job
"995912905818116196",2740,0,0,Kein Job
"737713239680614491",170,0,0,Kein Job
"966388266909696000",0,0,0,Kein Job
"963554907783323678",4120,0,0,Kein Job
"987420787126456360",0,0,0,Kein Job
"687297915076870157",340,0,0,Kein Job
"980373957402296331",340,0,0,Kein Job
"829401421794377728",10,0,0,Kein Job
"892431681020104724",314,300,0,Kein Job
"868527841812299846",140,0,0,Kein Job
"404367038753275904",40,0,0,Kein Job
"862941111646289931",0,0,0,Kein Job
"962004701329645588",390,0,0,Kein Job
"686212997521211436",1480,0,0,Kein Job
"839221856908214313",2170,0,0,Kein Job
"997928770122022945",3890,0,0,Kein Job
"720239394770124802",10,0,0,Kein Job
"837258284523847723",840,0,0,Kein Job
"912746123234533376",0,0,0,Kein Job
"952935590406537236",310,0,0,Kein Job
"518765641713582100",200,0,0,Kein Job
"910247687364939807",90,0,0,Kein Job
"977575918216302622",570,0,0,Kein Job
"968867502086057995",290,0,0,Kein Job
"992817949817704528",1420,0,0,Kein Job
"966763433510961223",760,0,0,Kein Job
"951214932119150662",340,0,0,Kein Job
"781497490263638066",130,365,1,Küchenhilfe
"946437098553090109",30,0,0,Kein Job
"842760140401672214",210,0,0,Kein Job
"705805758125834241",120,0,0,Kein Job
"701813696413827142",90,0,0,Kein Job
"758976327113506876",690,0,0,Kein Job
"726009355614552124",90,0,0,Kein Job
"936623166581772398",0,0,0,Kein Job
"862031417198247957",50,0,0,Kein Job
"618089080756109338",10,0,0,Kein Job
"996028426580402276",120,0,0,Kein Job
"694558316659212419",0,0,0,Kein Job
"873922994718773278",460,0,0,Kein Job
"755112341548433489",10,0,0,Kein Job
"847053490994806824",170,0,0,Kein Job
"939194327442268161",140,0,0,Kein Job
"854340159096750090",410,0,0,Kein Job
"561272633644285962",0,0,0,Kein Job
"773606191855042560",60,0,0,Kein Job
"935241618213204008",300,0,0,Kein Job
"790936967302479922",550,0,0,Kein Job
"629325344284999701",30,0,0,Kein Job
"797124271914483723",80,0,0,Kein Job
"927919372821995520",205,0,0,Kein Job
"835163449759498311",130,0,0,Kein Job
"966025458556747796",20,0,0,Kein Job
"959470916482502677",0,0,0,Kein Job
"799543456329629716",490,0,0,Kein Job
"983754168978268180",420,0,0,Kein Job
"804711807880265788",0,0,0,Küchenhilfe
"806833335933861888",0,0,0,Kein Job
"902210473582293023",20,0,0,Kein Job
"823534232525471784",60,0,0,Kein Job
"1000350396017025135",50,0,0,Kein Job
"714361420409733171",0,1608,7,Kassierer
"694247004766732438",0,0,0,Kein Job
"902617039531814924",210,0,0,Kein Job
"795040882021105685",0,0,0,Kein Job
"986643124275257355",0,0,0,Kein Job
"832932859017822208",160,0,0,Kein Job
"931217348713660446",80,0,0,Kein Job
"791591471547023361",100,0,0,Kein Job
"980460716345683978",10,0,0,Kein Job
"989803104604135455",0,0,0,Kein Job
"913436454712139787",0,0,0,Kein Job
"692440194019885136",80,0,0,Kein Job
"689386059326292008",160,0,0,Kein Job
"936354421900726312",778,590,18,Dönermann
"268768664411439115",70,0,0,Kein Job
"839221798579339354",0,0,0,Kein Job
"1001960351358799973",20,0,0,Kein Job
"802181685412102164",10,0,0,Kein Job
"437621658786725903",0,0,0,Kein Job
"780306401254834196",1680,0,0,Kein Job
"1001927013097025637",110,0,0,Kein Job
"750346601264054382",0,0,0,Kein Job
"831222668178489386",20,0,0,Kein Job
"926103617054834708",10,0,0,Kein Job
"803634033501667330",30,0,0,Kein Job
"993929547353427968",230,0,0,Kein Job
"950803636928266260",90,0,0,Kein Job
"1001156194670481478",0,0,0,Küchenhilfe
"905485407532232754",20,0,0,Kein Job
"796814931831160834",150,0,0,Kein Job
"966708186717503518",10,0,0,Kein Job
"837613917970104320",0,0,0,Kein Job
"859833099448483851",100,0,0,Kein Job
"999364786196316220",520,0,0,Kein Job
"906958663980298340",300,0,0,Kein Job
"840994600059273276",670,0,0,Kein Job
"775432882474450965",100,0,0,Kein Job
"860611726252703774",10,0,0,Kein Job
"981898944017739836",1333,58000,81,Engineur
"971797457652563968",325,0,0,Kein Job
"959050473074196551",110,0,0,Kein Job
"892801792260309062",10,0,0,Kein Job
"883317996100157451",0,0,0,Kein Job
"735236450290892890",0,0,0,Kein Job
"971811782152839178",100,0,0,Kein Job
"923857059517186099",220,0,0,Kein Job
"906999982865932298",20,0,0,Kein Job
"948565546742452284",358,560,5,Küchenhilfe
"700966522490716171",0,0,0,Kein Job
"920385751781367808",82,28,1,Küchenhilfe
"781840016158228480",7500,8370,6,Küchenhilfe
"910197873260507136",100,0,0,Kein Job
"850444597813182485",220,0,0,Kein Job
"961687420485664849",20,0,0,Kein Job
"928006833162059846",20,0,0,Kein Job
"869680370629619802",20,0,0,Kein Job
"722788264578383909",342,739,19,Elektroniker
"955071135974846524",0,0,0,Kein Job
"644935836244246548",0,0,0,Küchenhilfe
"473086686335598613",0,0,0,Kein Job
"767054059844141112",184,0,0,Kein Job
"935275401780035604",42,0,0,Kein Job
"758190035732004864",27,389,12,Dönermann
"651307897040666644",-58,1050,2,Küchenhilfe
"984149431760846869",0,77,3,Küchenhilfe
"665488794132283393",72,252,9,Kassierer
"597838513743986724",0,0,0,Küchenhilfe
"822536430714749028",0,0,0,Küchenhilfe
"805180370260983858",341,2017,8,Küchenhilfe
"957905955503349840",20,0,0,Kein Job
"519895915469864974",300,0,0,Kein Job
"743026920584642620",0,0,0,Kein Job
"414151307717509140",0,0,0,Kein Job
"690897309638328341",10,0,0,Kein Job
"879677831569870859",50,0,0,Kein Job
"794901871398879232",20,0,0,Kein Job
"670647545332236288",30,0,0,Kein Job
"964099806198898709",50,0,0,Kein Job
"534407472098836491",96,3093,48,Gärtner
"693152546759639162",32,469,15,Kassierer
"780046923712823317",0,0,0,Kein Job
"889574173515603988",0,51,2,Küchenhilfe
"770223395035283466",110,200,0,Küchenhilfe
"608677887708495882",60,0,0,Kein Job
"519530795090837514",20,0,0,Kein Job
"907166039111008267",0,0,0,Kein Job
"996459070687031396",350,0,0,Kein Job
"1004840041811554464",290,0,0,Kein Job
"972821527798099978",10,0,0,Kein Job
"903890757683916850",0,65,3,Küchenhilfe
"706964847341862912",0,0,0,Kein Job
"738800213271117964",90,0,0,Kein Job
"851037560196169790",20,0,0,Kein Job
"899293212211028009",766,26357,152,Polizist
"1005072529184010290",20,0,0,Kein Job
"848636898552447006",40,0,0,Kein Job
"842692164097671178",102,220,8,Kassierer
"688544000029884531",597,290000,185,Chirurg
"859084854348087317",0,30,1,Küchenhilfe
"850043178006610030",0,0,0,Kein Job
"970285226049822762",0,0,0,Kein Job
"811733599509544962",0,0,0,Kein Job
"538783087723675648",0,0,0,Kein Job
"750807420690759711",49,0,0,Kein Job
"1005782138790092811",40,0,0,Kein Job
"909885633932181555",190,0,0,Kein Job
"797156111684861985",0,0,0,Kein Job
"712343666949095504",0,0,0,Kein Job
"899977967042715700",0,0,0,Kein Job
"124220790001500161",26,484,1,Küchenhilfe
"825733838927691817",430,0,0,Kein Job
"522773116762456064",10,0,0,Kein Job
"539502259537444875",290,0,0,Kein Job
"626081708361646101",50,0,0,Kein Job
"899271873022545921",100,0,0,Küchenhilfe
"869529587414102066",10,0,0,Kein Job
"705094669964673036",283,0,0,Kein Job
"586609553349672977",130,0,0,Küchenhilfe
"918829754562539530",11,0,0,Kein Job
"917384250775461999",1023,0,0,Kein Job
"797455786321641494",100,0,0,Kein Job
"914481579257131039",45,0,0,Küchenhilfe
"688080245403681005",125,0,0,Kein Job
"636564940236390430",40,0,0,Kein Job
"873910009937928233",150,106,5,Küchenhilfe
"1006184857908559903",110,0,0,Kein Job
"709770594060599316",10,0,0,Kein Job
"782276733616783390",400,0,0,Kein Job
"880469664239583253",158,697,20,Kein Job
"961704409920835674",10,0,0,Kein Job
"543439995344650241",0,190,8,Kassierer
"775766955076223016",0,0,0,Kein Job
"961849680134807582",0,0,0,Kein Job
"702107838134091796",50,0,0,Kein Job
"963099878723047564",60,0,0,Kein Job
"752439049460908072",0,0,0,Kein Job
"535529594330021889",100,0,0,Kein Job
"918223017614651403",80,0,0,Kein Job
"807440483621666854",300,0,0,Kein Job
"967648548428607499",0,0,0,Kein Job
"932566860711489627",190,0,0,Kein Job
"801038498848047126",0,0,0,Kein Job
"597754067128811522",376,2128,17,Dönermann
"439150538005938208",0,352000,755,Pilot
"932306247632437280",30,0,0,Kein Job
"613322126551678976",30,0,0,Kein Job
"374083438371930113",0,0,72,Gärtner
"754069580812517456",89,873,3,Küchenhilfe
"986938699801587732",0,0,0,Kein Job
"475928067479568384",10,0,0,Kein Job
"934790682793607199",422,1373,8,Küchenhilfe
"764892844909396030",0,21,1,Küchenhilfe
"928363369709334578",40,0,0,Kein Job
"966355430735495228",130,0,0,Kein Job
"525974888750645249",5798,2019,2,Küchenhilfe
"1008975489962082374",22,2263,19,Elektroniker
"972038606128566342",170,189,0,Kein Job
"825356432319840277",300,300,0,Kein Job
"913084836900655135",100,0,0,Kein Job
"1004022112794710026",300,0,0,Kein Job
"917041927185125438",110,0,0,Kein Job
"826130577337614346",40,170,0,Kein Job
"1010979014766231695",0,0,0,Kein Job
"659319269326323732",0,0,0,Kein Job
"721467797238186074",130,0,0,Kein Job
"827174631462141982",10,0,0,Kein Job
"716935404745654304",0,0,0,Kein Job
"904816517491867658",0,0,0,Kein Job
"605488796871688198",0,0,0,Kein Job
"781923698851446794",1499,55,2,Küchenhilfe
"764173981707272242",40,0,0,Kein Job
"869481767361454150",0,0,0,Kein Job
"802123814896664577",0,0,0,Kein Job
"825400094936530975",440,0,0,Kein Job
"720879220561018912",40,0,0,Kein Job
"853356086584016967",30,0,0,Kein Job
"1007567826921455626",20,0,0,Kein Job
"779429488576561193",210,0,0,Kein Job
"859292982632382485",210,0,0,Kein Job
"859364507465678848",700,0,0,Kein Job
"847879019469865040",750,0,0,Kein Job
"964261766009852015",160,0,0,Kein Job
"769504453194940447",440,0,0,Kein Job
"995654439392251974",120,0,0,Kein Job
"933350026141380708",750,0,0,Kein Job
"952173663233392650",20,250,0,Kein Job
"786936276699971615",550,0,0,Kein Job
"845694254160543764",7174285,581,14,Dönermann
"807195962338443276",30,0,0,Kein Job
"827215939560669254",0,0,0,Kein Job
"689453474198323294",0,0,0,Kein Job
"961351646359740466",870,0,0,Kein Job
"1005428637010497568",980,0,0,Kein Job
"894685976511787048",0,0,0,Kein Job
"639172043824431126",300,0,0,Kein Job
"799335586406203492",40,0,0,Kein Job
"723777194458873958",0,0,0,Kein Job
"1008861775116124242",0,0,0,Kein Job
"583542284281315347",20,0,0,Kein Job
"792096088021794866",52,1141,13,Dönermann
"683055422650974448",249,0,0,Kein Job
"1012720497852686409",0,0,0,Kein Job
"683354538433839340",260,0,0,Kein Job
"846322946795634688",230,0,0,Kein Job
"1011287509952643103",0,0,0,Kein Job
"886525558853361734",10,0,0,Kein Job
"773342031199207484",0,0,0,Kein Job
"775433367595909129",48,66241,197,Chefarzt
"660053370350075916",0,0,0,Kein Job
"811317940179173406",20,0,0,Kein Job
"932350524626456606",0,0,0,Kein Job
"983782519277236255",162,0,0,Kein Job
"416015508303904779",50,0,0,Kein Job
"689808757089370152",50,0,0,Kein Job
"910553526894211102",0,0,0,Kein Job
"682974870266576956",170,0,0,Kein Job
"904402034600575026",1236,0,0,Küchenhilfe
"967002758945329172",0,0,0,Kein Job
"821766481742004224",89,0,0,Kein Job
"727806232026677288",173,26,1,Küchenhilfe
"915266458588688435",-2725,14360,98,Streamer
"795378002140987414",0,0,0,Kein Job
"844982174947606620",37,794,10,Küchenhilfe
"976090592310362163",310,0,0,Kein Job
"799732313582862377",0,0,0,Kein Job
"785958532431347752",0,0,0,Kein Job
"1006952353649393854",0,0,0,Kein Job
"777485272447057920",0,0,0,Kein Job
"925749838589603872",0,30,1,Küchenhilfe
"896822236437180456",10,0,0,Kein Job
"993187056312389702",1159,8080,67,Sanitäter
"380109172617773056",50,0,0,Kein Job
"853563496948432941",50,2796,14,Kassierer
"925677714642468904",20,0,0,Kein Job
"614724544489324555",10,0,0,Kein Job
"874719475142901902",80,0,0,Kein Job
"926205991446515774",50,162,7,Küchenhilfe
"861523158639837235",0,0,0,Kein Job
"895020562039074866",0,0,0,Kein Job
"1009511214117818510",0,0,0,Kein Job
"774259952851484683",95,0,0,Küchenhilfe
"953987718403203183",116,0,0,Kein Job
"969947363030487081",10,0,0,Kein Job
"735519151778562181",10,0,0,Kein Job
"950058246939492363",40,0,0,Kein Job
"1004804726497476679",180,0,0,Kein Job
"970133330924273714",0,0,0,Kein Job
"418503877709791233",70,0,0,Kein Job
"784835845634392066",160,0,0,Kein Job
"948168223545757737",800,0,0,Kein Job
"905116000326914070",60,0,0,Kein Job
"928380902814388334",0,0,0,Kein Job
"818576302881505368",368,1047,5,Küchenhilfe
"779430101259255829",60,0,0,Kein Job
"337210546459901952",690,0,0,Kein Job
"552471151247491072",210,0,0,Kein Job
"989873913297260616",90,0,0,Kein Job
"765137438619598878",30,0,0,Kein Job
"984164265470623765",0,0,0,Kein Job
"796475089658708009",120,0,0,Kein Job
"868909873331572816",190,0,0,Kein Job
"928002078666784808",10,0,0,Kein Job
"932669935266713662",182,1167,9,Kassierer
"909700322266607696",80,2697,35,Bauarbeiter
"805751509030797312",0,0,0,Kein Job
"970405038604316682",90,0,0,Kein Job
"766642396238446632",250,0,0,Küchenhilfe
"693108996399431781",0,7326,55,Sanitäter
"543137538815164428",20,0,0,Kein Job
"693523513792790648",19,1903,16,Elektroniker
"527802126488043551",190,0,0,Kein Job
"901778776646619147",10,0,0,Kein Job
"711961971347554334",230,0,0,Kein Job
"674359261278502921",10,0,0,Kein Job
"983408589068730449",450,0,0,Kein Job
"745201745294131250",490,0,0,Kein Job
"722504610702426212",280,0,0,Kein Job
"704367161963053206",0,0,0,Kein Job
"301331248650125313",3,0,0,Kein Job
"322478652438609920",0,0,0,Kein Job
"634090343645577286",15,0,0,Kein Job
"914113733549260820",527,0,0,Kein Job
"854053381160435712",0,0,0,Kein Job
"910656029665144862",0,0,0,Kein Job
"748612259420569625",990,0,0,Kein Job
"975517964365361152",110,0,0,Kein Job
"809389236179435541",50,926514,189,Chefarzt
"1006136184583507988",10,0,0,Kein Job
"743041314404302887",50,0,0,Kein Job
"919318582284939335",0,0,0,Kein Job
"892480084307505172",10,0,0,Kein Job
"940555687598129222",50,0,0,Kein Job
"752147631853273148",0,0,0,Kein Job
"567602052436459520",63,0,0,Kein Job
"857574086909755422",350,0,0,Kein Job
"979437241355092038",0,0,0,Kein Job
"822930913477787678",10,0,0,Kein Job
"805007935867584533",0,0,0,Kein Job
"1001200401292476457",790,0,0,Kein Job
"949319362597253130",0,0,0,Küchenhilfe
"778629030852427797",0,0,0,Kein Job
"691623228556443680",0,0,0,Kein Job
"764157181285105685",170,0,0,Kein Job
"347077478726238228",100,0,0,Kein Job
"826022374020874290",10,0,0,Kein Job
"573419365110906894",44,40,2,Küchenhilfe
"791989862936870932",70,0,0,Kein Job
"739489044702167362",30,0,0,Kein Job
"647502241477033990",170,0,0,Kein Job
"775242927948955692",60,12780,85,Schauspieler
"403606660297261076",180,29,1,Küchenhilfe
"1005876023054844085",10,0,0,Kein Job
"919747347112656958",450,5131,56,Koch
"588388776477458463",858,18446,111,Atlet
"801138013701799956",1350,570,17,Dönermann
"790530223421652993",420,0,0,Kein Job
"911365307329814538",10,0,0,Kein Job
"838528446795087962",30,0,0,Kein Job
"1000460508811497573",170,0,0,Kein Job
"702574561857896569",0,0,0,Kein Job
"840087555612475392",100,0,0,Kein Job
"852903649277378620",237,2168,17,Dönermann
"905046781430202428",722,1368,22,Dönermann
"1002922104133537812",10,0,0,Kein Job
"927929947505438740",945,829,23,Dönermann
"943860115646316564",-277,60,2,Kein Job
"729997823306760242",40,0,0,Kein Job
"434394986352476161",0,610,1,Küchenhilfe
"932668912485666906",0,0,9,Küchenhilfe
"948899436694745129",0,0,0,Kein Job
"956558001651744859",0,0,0,Kein Job
"878666992511483976",0,0,0,Kein Job
"788080009444851783",50,0,0,Kein Job
"921410264723775558",0,0,0,Kein Job
"916029442097283162",47,0,0,Kein Job
"840255542454124565",157,0,0,Kein Job
"863414925950320660",130,0,0,Kein Job
"709004687013052506",34,562,5,Küchenhilfe
"828646971139948556",857,255,2,Küchenhilfe
"709383987432390759",10,0,0,Kein Job
"910591972018901062",190,0,0,Kein Job
"1004641309593698375",0,0,0,Kein Job
"544926802225922061",150,0,0,Kein Job
"976425378061111338",50,0,0,Kein Job
"691698554367901736",0,0,0,Kein Job
"1003981709852819486",0,0,0,Kein Job
"1004744254976950343",0,43,1,Küchenhilfe
"992494066195509304",710,0,0,Kein Job
"963888603296071760",10,0,0,Kein Job
"691719959218487327",0,823,14,Kassierer
"966366357841137724",140,0,0,Kein Job
"1007322300309327872",180,0,0,Kein Job
"660100489152561166",10,0,0,Kein Job
"1003940277926498404",10,0,0,Kein Job
"838353789307191296",680,0,0,Kein Job
"994316186735083573",0,0,0,Küchenhilfe
"955896384891011072",575,123,5,Kein Job
"782148784485957643",10,0,0,Kein Job
"870017493052317758",0,0,0,Kein Job
"768043129642680320",0,0,0,Kein Job
"913831583868411975",0,0,0,Kein Job
"905047099429777448",110,0,0,Kein Job
"838109867322507324",20,0,0,Kein Job
"756138116728881207",13,0,0,Kein Job
"786713941011202078",80,0,0,Kein Job
"699922189679591474",-8,29,1,Küchenhilfe
"1004829215155306597",10,0,0,Küchenhilfe
"867452059576827925",10,0,0,Kein Job
"572731643282849798",416,0,0,Kein Job
"974338747569156146",0,0,0,Kein Job
"568632406156902412",300,0,0,Kein Job
"873663884056219678",0,0,0,Kein Job
"803666932246118481",50,0,0,Kein Job
"1013651239625560114",10,0,0,Kein Job
"885163726049800223",20,0,0,Kein Job
"989934900197089350",10,0,0,Kein Job
"1013430620271165471",10,0,0,Kein Job
"729391639780655114",60,30,1,Küchenhilfe
"658021622640279552",131,0,0,Kein Job
"830778367367708753",100,0,0,Kein Job
"937764816146268171",0,0,0,Küchenhilfe
"909027114366406676",10,0,0,Kein Job
"805827935289606164",80,0,0,Kein Job
"925730068221808670",0,0,0,Küchenhilfe
"901880198973239376",0,0,0,Kein Job
"604932358617169940",0,0,0,Kein Job
"815843018048798741",10,0,0,Kein Job
"844488878614118421",10,0,0,Kein Job
"499950722763325445",0,0,0,Kein Job
"784521248944291860",0,0,0,Kein Job
"987369724415455272",10,0,0,Kein Job
"800721845711667252",590,0,0,Kein Job
"672128559321710593",0,0,2,Küchenhilfe
"1013502077810528305",10,0,0,Kein Job
"1010516743401242666",130,0,0,Kein Job
